0.0030631,3.0631e-09,1.3201e+12,1.3265e+10
0.003073,3.073e-09,1.3233e+12,1.326e+10
0.0030829,3.0829e-09,1.3266e+12,1.3255e+10
0.0030928,3.0928e-09,1.3298e+12,1.325e+10
0.0031027,3.1027e-09,1.3331e+12,1.3245e+10
0.0031126,3.1126e-09,1.3363e+12,1.324e+10
0.0031225,3.1225e-09,1.3396e+12,1.3235e+10
0.0031324,3.1324e-09,1.3428e+12,1.323e+10
0.0031423,3.1423e-09,1.346e+12,1.3225e+10
0.0031523,3.1523e-09,1.3493e+12,1.322e+10
0.0031622,3.1622e-09,1.3525e+12,1.3215e+10
0.0031721,3.1721e-09,1.3558e+12,1.321e+10
0.003182,3.182e-09,1.359e+12,1.3205e+10
0.0031919,3.1919e-09,1.3623e+12,1.3201e+10
0.0032018,3.2018e-09,1.3655e+12,1.3196e+10
0.0032117,3.2117e-09,1.3688e+12,1.3191e+10
0.0032216,3.2216e-09,1.372e+12,1.3187e+10
0.0032315,3.2315e-09,1.3753e+12,1.3182e+10
0.0032414,3.2414e-09,1.3785e+12,1.3177e+10
0.0032514,3.2514e-09,1.3817e+12,1.3173e+10
0.0032613,3.2613e-09,1.385e+12,1.3168e+10
0.0032712,3.2712e-09,1.3882e+12,1.3163e+10
0.0032811,3.2811e-09,1.3915e+12,1.3159e+10
0.003291,3.291e-09,1.3947e+12,1.3154e+10
0.0033009,3.3009e-09,1.398e+12,1.315e+10
0.0033108,3.3108e-09,1.4012e+12,1.3146e+10
0.0033207,3.3207e-09,1.4045e+12,1.3141e+10
0.0033306,3.3306e-09,1.4077e+12,1.3137e+10
0.0033405,3.3405e-09,1.411e+12,1.3132e+10
0.0033505,3.3505e-09,1.4142e+12,1.3128e+10
0.0033604,3.3604e-09,1.4175e+12,1.3124e+10
0.0033703,3.3703e-09,1.4207e+12,1.3119e+10
0.0033802,3.3802e-09,1.424e+12,1.3115e+10
0.0033901,3.3901e-09,1.4273e+12,1.3111e+10
0.0034,3.4e-09,1.4305e+12,1.3107e+10
0.0034099,3.4099e-09,1.4338e+12,1.3103e+10
0.0034198,3.4198e-09,1.437e+12,1.3098e+10
0.0034297,3.4297e-09,1.4403e+12,1.3094e+10
0.0034396,3.4396e-09,1.4435e+12,1.309e+10
0.0034495,3.4495e-09,1.4468e+12,1.3086e+10
0.0034595,3.4595e-09,1.45e+12,1.3082e+10
0.0034694,3.4694e-09,1.4533e+12,1.3078e+10
0.0034793,3.4793e-09,1.4565e+12,1.3074e+10
0.0034892,3.4892e-09,1.4598e+12,1.307e+10
0.0034991,3.4991e-09,1.463e+12,1.3066e+10
0.003509,3.509e-09,1.4663e+12,1.3062e+10
0.0035189,3.5189e-09,1.4696e+12,1.3058e+10
0.0035288,3.5288e-09,1.4728e+12,1.3054e+10
0.0035387,3.5387e-09,1.4761e+12,1.305e+10
0.0035486,3.5486e-09,1.4793e+12,1.3046e+10
0.0035586,3.5586e-09,1.4826e+12,1.3043e+10
0.0035685,3.5685e-09,1.4858e+12,1.3039e+10
0.0035784,3.5784e-09,1.4891e+12,1.3035e+10
0.0035883,3.5883e-09,1.4924e+12,1.3031e+10
0.0035982,3.5982e-09,1.4956e+12,1.3027e+10
0.0036081,3.6081e-09,1.4989e+12,1.3024e+10
0.003618,3.618e-09,1.5021e+12,1.302e+10
0.0036279,3.6279e-09,1.5054e+12,1.3016e+10
0.0036378,3.6378e-09,1.5086e+12,1.3012e+10
0.0036477,3.6477e-09,1.5119e+12,1.3009e+10
0.0036577,3.6577e-09,1.5152e+12,1.3005e+10
0.0036676,3.6676e-09,1.5184e+12,1.3002e+10
0.0036775,3.6775e-09,1.5217e+12,1.2998e+10
0.0036874,3.6874e-09,1.5249e+12,1.2994e+10
0.0036973,3.6973e-09,1.5282e+12,1.2991e+10
0.0037072,3.7072e-09,1.5315e+12,1.2987e+10
0.0037171,3.7171e-09,1.5347e+12,1.2984e+10
0.003727,3.727e-09,1.538e+12,1.298e+10
